batch_size,adam_lr,probits_mae,default,logits_loss,id,loss,probits_acc1,flattened_input,hidden_layers,probits_acc,probits_loss,max_epochs,dropout_p,seed,hidden_activation,output_type,hidden_dim
32,0.0001,1.2874656915664673,2.9115777015686035,1.8709383010864258,QUULi,1.8709383010864258,0.624939501285553,True,2,0.3939345180988312,,500,0.5,21,swish,categorical_smoothed,16
128,0.01,1.0948539972305298,2.5917181968688965,2.5690410137176514,HF9Dt,2.5690410137176514,0.7039844989776611,False,2,0.3800612986087799,,500,0.1,21,swish,ordinal_coral_unweighted,64
64,0.001,1.1658332347869873,2.6346640586853027,1.8447235822677612,CPUwz,1.8447235822677612,0.6649459600448608,True,1,0.4061945378780365,,500,0.5,21,swish,categorical_smoothed,256
32,0.01,1.8354573249816895,4.470760345458984,50.88710021972656,tJY3R,50.88710021972656,0.4023229479789734,False,3,0.14679786562919617,,500,0.5,21,swish,ordinal_coral_unweighted,512
128,0.0001,1.0245200395584106,2.4090559482574463,,EVg2k,0.04569190368056297,0.7301177382469177,False,1,0.392805278301239,0.04569190368056297,500,0.5,21,swish,ordinal_vanilla,128
32,0.001,1.0183900594711304,2.5090115070343018,1.9929312467575073,fxPEC,1.9929312467575073,0.7285045981407166,True,1,0.39587029814720154,,500,0.5,21,swish,ordinal_coral_weighted,256
128,0.0001,1.0072592496871948,2.311715841293335,,zvbhf,0.04495393857359886,0.7357638478279114,True,1,0.39554765820503235,0.04495393857359886,500,0.1,21,swish,ordinal_vanilla,128
128,0.001,1.038877248764038,2.488178253173828,2.4125566482543945,Awy14,2.4125566482543945,0.7220519185066223,False,1,0.39119213819503784,,500,0.1,21,swish,ordinal_coral_unweighted,32
32,0.001,1.0348442792892456,2.481722593307495,,Y5BKC,0.04624004662036896,0.7318922281265259,False,3,0.384739488363266,0.04624004662036896,500,0.5,21,swish,ordinal_vanilla,256
64,0.0001,1.1298596858978271,2.570195198059082,1.8222910165786743,j15Bz,1.8222910165786743,0.6746249198913574,True,2,0.41184061765670776,,500,0.5,21,swish,categorical_smoothed,128
128,0.001,1.0309727191925049,2.413670539855957,2.4244959354400635,Q4fR1,2.4244959354400635,0.718664288520813,False,3,0.4052266478538513,,500,0.5,21,swish,ordinal_coral_unweighted,256
128,0.0001,1.1172770261764526,2.4100914001464844,1.824455976486206,JbuPM,1.824455976486206,0.6797870397567749,False,3,0.40845298767089844,,500,0.1,21,swish,categorical_smoothed,256
128,0.001,1.0258105993270874,2.4976353645324707,2.0253543853759766,MfGpa,2.0253543853759766,0.724794328212738,False,3,0.402484267950058,,500,0.5,21,swish,ordinal_coral_weighted,128
64,0.001,1.0327472686767578,2.496870994567871,,VuXlB,0.04611852020025253,0.7236651182174683,False,3,0.3974834680557251,0.04611852020025253,500,0.1,21,swish,ordinal_vanilla,128
32,0.001,1.0571060180664062,2.6793363094329834,2.4315943717956543,hmHsX,2.4315943717956543,0.717373788356781,False,1,0.38619130849838257,,500,0.5,21,swish,ordinal_coral_unweighted,16
32,0.001,1.0335538387298584,2.4652302265167236,,bsd3c,0.04603762924671173,0.7228585481643677,False,1,0.3934505581855774,0.04603762924671173,500,0.5,21,swish,ordinal_vanilla,32
32,0.0001,1.0454912185668945,2.5102176666259766,2.4444689750671387,uou3c,2.4444689750671387,0.7185029983520508,False,2,0.39457976818084717,,500,0.1,21,swish,ordinal_coral_unweighted,512
128,0.001,1.1235682964324951,2.4294400215148926,1.547411561012268,DJxzo,1.547411561012268,0.6802710294723511,False,1,0.4065171778202057,,500,0.5,21,swish,categorical_unsmoohted,256
32,0.0001,1.0401678085327148,2.3934624195098877,2.4871280193328857,Rwd0R,2.4871280193328857,0.7210840582847595,True,3,0.401032418012619,,500,0.1,21,swish,ordinal_coral_unweighted,512
64,0.01,1.0514599084854126,2.741455078125,,JxcbQ,0.04760843515396118,0.7243103981018066,False,3,0.38312631845474243,0.04760843515396118,500,0.5,21,swish,ordinal_vanilla,128
128,0.001,1.0203258991241455,2.429738998413086,,oVKub,0.04547842964529991,0.7297951579093933,True,3,0.39522504806518555,0.04547842964529991,500,0.5,21,swish,ordinal_vanilla,128
32,0.001,1.1340538263320923,2.5282444953918457,1.8432899713516235,yZWGt,1.8432899713516235,0.6791418194770813,True,2,0.40022584795951843,,500,0.1,21,swish,categorical_smoothed,512
128,0.01,1.2098726034164429,2.82930326461792,1.8485723733901978,HQoKP,1.8485723733901978,0.6504274606704712,True,1,0.4026455879211426,,500,0.5,21,swish,categorical_smoothed,16
128,0.01,1.2748830318450928,3.2418954372406006,1.5911319255828857,zAOrA,1.5911319255828857,0.6244555711746216,True,3,0.3926439881324768,,500,0.5,21,swish,categorical_unsmoohted,256
128,0.01,1.1393773555755615,2.662940263748169,2.705810070037842,GOPpf,2.705810070037842,0.6896273493766785,True,1,0.37054362893104553,,500,0.1,21,swish,ordinal_coral_unweighted,512
64,0.01,1.0348442792892456,2.5640618801116943,,nob66,0.04624026641249657,0.7239877581596375,True,2,0.39538633823394775,0.04624026641249657,500,0.5,21,swish,ordinal_vanilla,64
32,0.01,1.092111587524414,2.6044814586639404,2.5425946712493896,MqUVl,2.5425946712493896,0.6972092390060425,False,1,0.3944184482097626,,500,0.5,21,swish,ordinal_coral_unweighted,512
128,0.001,1.0188740491867065,2.399402141571045,,TSAqo,0.04541706293821335,0.7307630181312561,True,2,0.3923213481903076,0.04541706293821335,500,0.5,21,swish,ordinal_vanilla,128
32,0.001,1.0543636083602905,2.7240676879882812,2.0819685459136963,wD8vH,2.0819685459136963,0.7168897986412048,False,2,0.3889336884021759,,500,0.5,21,swish,ordinal_coral_weighted,16
64,0.01,1.043232798576355,2.485990285873413,2.40193510055542,kaLgS,2.40193510055542,0.7244716882705688,True,1,0.38619130849838257,,500,0.5,21,swish,ordinal_coral_unweighted,64
